Invoice,OrderValue,ItemsPerOrder
580051,264.65000000000003,12
580052,90.0,1
580053,616.3199999999999,9
580054,441.76,83
580055,637.6,14
580057,460.3,8
580058,633.53,23
580059,861.85,24
580060,93.35,5
580061,759.3000000000001,9
580062,173.15,47
580063,1562.4,5
580064,255.34,23
580065,150.9,8
580066,389.87,18
580067,385.79999999999995,3
580068,41.25,1
580069,16.61,8
580070,287.9,8
580071,266.26,16
580073,148.54,18
580074,114.7,5
580075,231.27,17
580076,180.84,5
580077,304.7,20
580088,224.68,7
580089,464.11,18
580090,157.75,5
580091,194.13,10
580092,1121.79,61
580093,59.1,2
580094,164.68,30
580095,303.0,4
580096,545.78,15
580097,448.31,13
580098,345.53000000000003,13
580100,113.88000000000001,5
580101,525.9,21
580102,80.8,5
580103,548.91,42
580104,441.84000000000003,5
580105,520.66,15
580106,339.02000000000004,15
580107,311.0,20
580108,617.25,9
580109,322.74,6
580110,72.24,4
580111,1171.4,12
580112,300.84000000000003,6
580113,422.52,21
580114,289.52,14
580116,1274.69,19
580117,362.91,10
580118,393.91999999999996,14
580119,187.78,40
580120,277.02,10
580123,890.0,4
580125,313.5,10
580126,654.37,22
580127,309.2,19
580128,395.0,43
580129,634.21,37
580130,122.46000000000001,8
580132,464.88,6
580133,485.13,39
580134,308.06,15
580135,130.29,16
580136,633.38,125
580137,486.95,87
580138,188.76,3
580139,157.54000000000002,5
580140,849.24,42
580141,25.200000000000003,1
580142,51.18,3
580143,323.52,10
580144,179.39999999999998,6
580147,713.78,12
580149,5.45,1
580151,168.48000000000002,12
580152,310.32,27
580153,1436.93,48
580154,67.0,4
580155,429.06000000000006,6
580156,620.0600000000001,18
580157,22.939999999999998,7
580158,269.96,11
580159,77.50000000000001,2
580160,1314.75,57
580162,213.1,49
580163,273.78000000000003,13
580164,686.4,24
580166,312.64,5
580167,989.08,17
580169,81.36,1
580170,720.0,1
580172,129.35999999999999,1
580173,77.84,5
580175,62.5,1
580176,388.36,6
580177,24.96,1
580178,1852.68,16
580188,975.43,80
580189,237.60000000000002,1
580193,311.58,25
580208,156.4,9
580213,154.97,7
580214,42.36,2
580221,312.1,15
580235,360.0,1
580243,1187.2,1
580256,567.37,46
580257,92.5,1
580258,672.8,6
580259,189.18,7
580260,386.34000000000003,47
580261,78.45,3
580262,370.94,19
580264,232.0,1
580265,144.0,4
580272,522.41,95
580276,230.02,53
580277,121.11000000000001,5
580278,174.37,33
580279,1129.84,53
580280,318.06,8
580281,198.76,5
580282,201.85999999999999,13
580283,309.84,21
580284,252.10999999999999,19
580285,85.1,3
580286,176.88,11
580287,124.83,22
580288,129.17000000000002,8
580289,844.78,32
580290,202.85,33
580291,538.46,41
580292,264.99,5
580293,79.56,23
580294,271.99,21
580295,113.78999999999999,29
580296,243.73000000000002,48
580297,3404.0,8
580298,459.86,31
580299,310.93,15
580300,13.950000000000001,1
580301,192.07999999999998,11
580302,16.5,1
580303,135.0,4
580304,863.77,47
580305,385.56,127
580306,435.0,22
580307,42.879999999999995,16
580308,240.22,15
580309,433.12,13
580310,35.400000000000006,2
580311,894.25,55
580314,20.11,6
580315,40.8,1
580316,660.8399999999999,21
580317,584.52,25
580318,629.37,34
580319,310.18,14
580320,462.5,20
580321,50.400000000000006,2
580322,418.0,11
580331,204.0,1
580351,95.85000000000001,5
580355,411.32,7
580356,15.0,1
580357,945.13,26
580358,501.8,50
580360,515.7,27
580361,15.0,1
580362,247.10000000000002,13
580363,2685.0,1
580364,234.88,16
580368,39.599999999999994,1
580370,209.52000000000004,3
580371,104.0,1
580372,110.73,10
580373,310.99,15
580374,492.85,19
580375,507.12,9
580384,331.28,15
580385,283.54,24
580386,188.9,10
580387,116.39000000000001,6
580388,138.35,7
580389,297.73,18
580393,149.81,20
580394,207.76,6
580395,339.45,18
580396,212.14,55
580397,122.67999999999999,36
580398,75.84,3
580399,892.94,139
580400,246.16000000000003,15
580401,304.8,12
580402,659.65,38
580403,763.72,43
580404,285.44,18
580405,262.68,15
580419,240.67,17
580431,163.62,5
580432,486.22,15
580434,90.89,24
580436,186.96,3
580438,111.45,5
580441,229.16,13
580460,52.09,9
580468,118.53999999999999,38
580469,264.91,100
580482,421.87,73
580490,635.6800000000001,10
580500,1067.33,60
580501,499.99,73
580502,411.44,82
580503,156.5,21
580504,389.84,77
580505,285.58,37
580506,309.1,9
580509,361.35,21
580511,697.7,28
580512,389.62,19
580513,382.96,117
580514,334.7,26
580515,113.32000000000001,13
580516,292.96,65
580517,557.2,15
580518,442.3,14
580520,436.82,127
580523,411.65,64
580524,164.68,11
580525,231.99999999999997,4
580526,593.75,31
580527,374.37,115
580528,773.54,30
580529,124.01,15
580530,118.5,5
580531,92.55000000000001,4
580532,587.9200000000001,6
580533,96.3,1
580534,208.24,8
580535,126.12,7
580536,462.3,26
580538,316.78,8
580539,310.73,22
580540,404.83,18
580541,778.04,53
580542,52.019999999999996,3
580543,578.72,23
580544,391.46000000000004,25
580545,252.25,14
580548,69.0,4
580550,369.44,30
580552,194.98,10
580553,615.28,21
580554,286.8,2
580555,512.0,13
580556,121.8,2
580557,75.4,4
580558,198.4,5
580559,202.95000000000002,9
580595,484.1,22
580596,304.40999999999997,15
580598,323.1,9
580599,325.74,22
580600,146.01,28
580601,5.0,1
580602,116.84,7
580603,380.6,19
580606,60.400000000000006,2
580607,202.62,7
580608,232.3,10
580611,363.79,108
580613,755.12,50
580614,52.74000000000001,2
580615,1854.83,78
580619,219.19,31
580622,247.06,10
580630,535.1,13
580631,110.86,6
580632,764.34,143
580633,178.04,33
580634,297.48,9
580635,513.99,88
580636,449.92,36
580637,167.8,43
580638,147.01,7
580639,102.13,57
580640,186.8,92
580642,108.46000000000001,2
580643,326.05,17
580644,349.02,42
580645,1931.6,3
580646,1048.0,2
580647,446.57,72
580648,215.25,13
580650,353.78,25
580651,102.99000000000001,6
580652,2430.08,33
580653,775.84,21
580654,112.66,35
580655,22.049999999999997,4
580656,235.57,8
580657,300.54,20
580658,224.04000000000002,5
580659,156.1,22
580660,918.1600000000001,38
580661,108.69,17
580662,479.58,7
580663,12.5,1
580664,248.08,25
580665,5401.98,29
580666,81.6,1
580667,175.53,33
580668,5.48,4
580669,1352.48,39
580670,210.9,9
580671,378.36,19
580672,303.29,83
580673,3705.48,71
580675,1186.48,41
580676,117.97999999999999,20
580677,530.05,121
580678,120.03,46
580679,318.45,14
580680,591.01,15
580681,111.36,4
580682,186.12,16
580684,213.16,9
580685,347.6,16
580687,401.64,17
580688,142.35,12
580689,328.95,20
580690,90.04,7
580691,348.8,45
580692,187.71,20
580693,128.76,11
580694,240.32,18
580695,397.26,115
580696,189.3,20
580697,541.33,44
580700,89.94,7
580704,238.0,1
580705,712.48,34
580706,85.0,1
580712,305.43,15
580713,109.55,5
580716,168.9,11
580717,507.55,6
580718,30.0,1
580719,534.96,6
580720,354.18,68
580721,332.58000000000004,22
580722,147.56,5
580723,494.62,33
580725,300.21999999999997,20
580727,8935.98,529
580728,158.36,8
580731,199.29,51
580733,205.94,12
580734,718.4300000000001,22
580735,587.85,32
580736,375.59000000000003,24
580737,394.06,26
580738,319.08000000000004,6
580742,1225.0,5
580744,1761.16,17
580745,145.0,1
580746,200.45000000000002,8
580750,763.0600000000001,39
580752,680.99,36
580753,636.63,30
580755,82.8,2
580756,77.28,5
580757,497.11,26
580758,31.2,2
580759,678.2,48
580760,99.66,8
580763,791.0400000000001,2
580765,61.199999999999996,1
580771,203.1,41
580772,41.989999999999995,3
580774,116.10000000000001,5
580775,33.0,1
580776,262.12,25
580777,153.45000000000002,11
580778,82.04,7
580808,309.22,22
580816,430.70000000000005,36
580819,312.62,33
580820,3.2,2
580822,114.61,24
580830,101.09,6
580831,897.35,61
580833,202.87,45
580848,109.75,37
580852,179.5,11
580865,336.43,80
580872,208.0,50
580873,3895.8599999999997,15
580874,557.44,16
580875,730.38,49
580876,125.16000000000001,64
580877,221.87,34
580878,471.9,11
580879,137.09,31
580880,771.16,39
580881,83.2,4
580882,102.80000000000001,3
580883,231.74,14
580884,437.93,126
580885,356.40000000000003,1
580887,156.9,25
580888,325.44,1
580889,29.419999999999998,9
580890,348.72,3
580891,172.4,14
580892,302.04,3
580893,172.21,49
580894,417.0,4
580901,244.41,17
580902,569.12,5
580903,230.06,68
580904,429.36,31
580905,106.53,6
580906,339.48,4
580907,456.37,34
580908,437.9,64
580909,330.28000000000003,16
580910,1363.2000000000003,7
580911,337.75,21
580914,167.63,36
580915,218.0,9
580916,6.3100000000000005,9
580937,475.58000000000004,23
580939,476.36,21
580955,172.06,12
580956,974.01,184
580958,176.17,55
580959,366.77,15
580960,140.6,33
580961,135.05,4
580962,59.66,4
580963,390.09000000000003,13
580964,445.27,17
580965,369.73,20
580967,138.25,6
580969,160.98,7
580972,706.64,26
580973,210.35000000000002,12
580974,307.15000000000003,21
580975,61.199999999999996,1
580977,124.2,5
580978,839.08,9
580979,529.04,30
580980,662.7,24
580981,509.4,30
580982,438.58,61
580984,295.6,5
580985,4414.88,17
580986,314.44,20
580987,720.0,1
580988,178.7,10
580992,87.3,6
580993,274.8,4
580996,168.63,24
580997,691.64,71
580998,231.93,22
580999,184.87,47
581000,382.47,19
581001,694.77,19
581002,425.19,14
581003,1273.15,63
581004,335.2,7
581005,83.62,5
581006,1186.78,52
581007,187.92000000000002,2
581008,361.79999999999995,2
581010,218.53,15
581011,221.44,6
581013,630.6,13
581014,175.5,6
581015,518.23,43
581016,226.35000000000002,10
581017,110.8,8
581018,275.76,7
581019,204.86,13
581020,4949.24,40
581021,341.96999999999997,24
581022,142.6,7
581027,450.8,22
581034,396.0,20
581057,217.33,15
581058,135.0,4
581059,301.20000000000005,15
581064,193.08,14
581068,244.66000000000003,5
581074,335.77,17
581095,138.67000000000002,12
581096,186.4,10
581097,1170.0,1
581098,1396.96,51
581099,242.37,12
581101,114.14,19
581104,333.02,20
581105,8345.2,7
581107,2046.0,1
581108,204.38,9
581110,2002.5,1
581112,323.94,14
581113,130.82,15
581114,361.34,31
581115,3861.0,1
581116,213.48,19
581118,212.4,13
581119,44.5,3
581120,121.56,9
581122,752.39,31
581123,340.39,19
581125,194.42,69
581126,367.88,23
581127,15.0,1
581129,864.9399999999999,36
581130,125.75,8
581131,306.7,22
581132,320.93,16
581133,628.48,47
581134,194.95000000000002,50
581135,561.84,7
581136,51.0,1
581137,321.34000000000003,15
581138,360.0,4
581139,822.6800000000001,7
581140,152.75,4
581141,315.13,20
581142,161.03,44
581143,40.4,2
581144,230.7,15
581146,1088.69,120
581147,245.02,42
581149,469.48,77
581150,21.41,8
581163,438.5,7
581164,558.99,57
581165,318.94,29
581166,314.69,81
581167,357.2,14
581168,344.66,12
581169,612.4,10
581170,885.98,9
581171,422.85,20
581172,321.72,6
581173,264.91,50
581174,317.92,16
581175,10901.539999999999,77
581176,575.88,8
581177,183.12,2
581179,2238.5099999999998,38
581180,224.82,11
581181,301.56,18
581182,400.58,17
581183,151.38,10
581184,106.9,5
581185,270.0,3
581186,247.8,8
581187,598.6,11
581188,893.6,47
581191,425.69,59
581192,252.72,29
581193,144.15,53
581194,312.22,18
581195,12.48,1
581196,331.3,18
581214,482.28000000000003,10
581215,445.84000000000003,8
581216,822.62,24
581218,426.12,32
581220,302.4,27
581221,275.4,6
581222,105.60000000000001,3
581223,83.6,7
581224,111.83,10
581225,657.12,19
581227,47.040000000000006,2
581230,537.89,34
581231,19.8,1
581232,683.2,7
581233,196.89,12
581236,124.54,9
581237,379.51,55
581241,343.5,18
581246,135.28,30
581251,177.9,11
581252,152.57999999999998,8
581253,115.95,19
581266,1188.2,57
581279,165.9,3
581281,692.67,13
581285,302.1,12
581291,139.9,8
581310,179.76,72
581324,94.47999999999999,6
581325,251.02,20
581327,329.92,12
581333,103.95,5
581334,835.13,133
581335,128.76,12
581336,318.51,17
581338,250.6,1
581345,190.18,16
581352,157.16,46
581356,111.05,7
581357,186.47,15
581358,93.89999999999999,5
581361,158.45999999999998,6
581375,3599.4,12
581376,406.42,54
581377,344.17,14
581378,112.47,23
581379,212.51,12
581380,194.07,7
581381,338.5,24
581382,319.45,20
581383,266.64,18
581385,360.0,2
581394,11.8,1
581395,123.12,20
581396,404.1,3
581397,185.89999999999998,7
581398,604.3,9
581399,200.5,14
581400,425.02,52
581401,332.76,26
581402,403.03,36
581403,341.86,21
581404,638.38,63
581405,368.95,183
581407,207.35,48
581410,1681.54,25
581411,238.3,6
581412,1095.95,115
581413,435.24,15
581414,244.93,71
581415,333.68,12
581416,227.39,12
581417,295.1,8
581418,294.18,13
581419,674.25,27
581420,433.16,35
581421,385.89,12
581423,145.7,6
581424,154.05,9
581425,427.23,88
581426,227.25,23
581427,207.70000000000002,12
581428,34.68,2
581429,113.67,9
581430,92.24000000000001,4
581432,341.76,4
581433,1084.14,72
581434,115.46000000000001,6
581436,442.90000000000003,15
581437,302.86,16
581438,346.91999999999996,12
581442,349.35,9
581443,200.52,14
581445,148.4,14
581448,207.6,9
581449,138.82,19
581450,100.66,30
581451,388.68,25
581452,728.9200000000001,18
581453,312.74,19
581454,252.23,10
581455,652.28,11
581456,215.81,39
581457,10363.82,11
581458,1080.0,1
581459,864.0,1
581461,150.84,4
581467,151.83,49
581469,125.65,33
581471,199.29,27
581472,447.65000000000003,17
581473,96.89,32
581474,61.55,24
581475,280.24,19
581476,2618.89,65
581477,291.78000000000003,10
581478,391.02,18
581479,29.5,1
581480,305.7,9
581481,242.3,16
581482,488.4,6
581483,168469.6,1
581485,741.9,3
581486,407.68,16
581487,406.8,1
581488,415.6,3
581489,171.60000000000002,2
581491,19.799999999999997,1
581493,208.64000000000001,17
581494,339.14,18
581495,1203.9,15
581496,598.97,32
581500,103.3,3
581501,485.0,24
581502,133.35,20
581514,200.99,24
581516,382.01,15
581538,197.09,74
581566,469.43999999999994,1
581567,389.21000000000004,12
581570,224.95000000000002,13
581571,494.6,20
581572,250.52,4
581574,277.08,13
581578,848.55,38
581579,903.62,30
581580,94.11,24
581581,51.18,3
581582,29.88,2
581583,124.60000000000001,2
581584,140.64000000000001,2
581585,329.05,21
581586,339.2,4
581587,267.45,16
C489449,-196.10000000000002,9
C489459,-148.3,13
C489476,-12.600000000000001,1
C489503,-13.45,2
C489504,-15.299999999999999,1
C489518,-38.4,3
C489524,-12.75,1
C489527,-43.949999999999996,3
C489528,-7.95,1
C489530,-4.25,1
C489534,-5.95,1
C489535,-28.0,2
C489538,-36.58,2
C489541,-11.8,1
C489543,-17.9,1
C489549,-15.9,1
C489551,-6.95,1
C489553,-27.29,2
C489554,-18.65,2
C489555,-19.5,1
C489563,-214.2,9
C489565,-25.200000000000003,1
C489568,-18.4,4
C489570,-22.4,4
C489577,-96.8,3
C489578,-2.95,1
C489583,-23.35,4
C489587,-4.25,1
C489588,-36.95,3
C489589,-6.3,2
C489591,-16.35,1
C489592,-5.1,1
C489595,-14.95,1
C489605,-15.9,1
C489610,-29.55,6
C489632,-16.25,2
C489636,-74.6,11
C489643,-30.3,5
C489651,-5.1,1
C489685,-28.95,2
C489686,-1.7,1
C489689,-21.9,1
C489713,-208.75,3
C489771,-2.95,1
C489799,-7.8,2
C489803,-10.95,1
C489813,-51.900000000000006,2
C489828,-8.5,1
C489858,-20.4,2
C489911,-41.5,3
C489955,-3.35,2
C489958,-51.269999999999996,2
C489973,-10.45,2
C490051,-36.9,2
C490076,-4.95,1
C490096,-1.65,1
C490098,-6.25,1
C490117,-62.99,2
C490120,-354.45,18
C490122,-10.2,2
C490126,-5.95,1
C490129,-1998.49,1
C490131,-15.0,1
C490133,-3341.46,5
C490148,-2.95,1
C490153,-45.75,3
C490155,-5.95,1
C490251,-4.25,1
C490269,-13.45,2
C490283,-24.15,5
C490296,-28.0,1
C490306,-30.599999999999998,1
C490309,-14.850000000000001,1
C490343,-30.0,1
C490348,-24.75,3
C490350,-7.5,1
C490358,-145.35,5
C490402,-6.35,1
C490460,-12.7,1
C490462,-10.95,1
C490469,-52.0,4
C490475,-15.0,1
C490480,-8.5,1
C490492,-12.75,1
C490495,-12.75,1
C490497,-6.35,1
C490498,-2.55,1
C490507,-11.24,3
C490509,-24.4,2
C490510,-17.0,2
C490513,-38.95,9
C490520,-5.45,1
C490532,-59.5,1
C490544,-29.700000000000003,1
C490565,-49.650000000000006,3
C490666,-12.75,1
C490700,-67.5,9
C490701,-5.8,2
C490702,-21.0,2
C490721,-14.0,2
C490739,-87.3,2
C490740,-8.95,1
C490742,-24.9,2
C490743,-9.95,1
C490744,-26.75,5
C490746,-78.35,4
C490748,-309.73,1
C490756,-3.75,2
C490768,-52.400000000000006,2
C490773,-19.9,2
C490798,-354.45,18
C490807,-1213.02,37
C490866,-28.8,5
C490923,-14.850000000000001,1
C490929,-39.6,2
C490931,-7.95,1
C490934,-2.55,1
C490935,-88.25,9
C490939,-15.299999999999999,1
C490942,-658.63,36
C490943,-15.0,1
C490946,-1213.02,37
C490947,-1.65,1
C490949,-1.65,1
C490973,-6.2,2
C490974,-3.75,1
C490977,-17.700000000000003,1
C490979,-19.049999999999997,1
C490980,-26.35,3
C490983,-3.75,1
C490985,-39.8,1
C490986,-12.75,1
C490987,-48.75,2
C490988,-11.9,2
C490991,-11.9,2
C490993,-17.2,2
C490994,-6.35,1
C490995,-76.5,1
C490996,-308.82,22
C490997,-15.95,2
C491000,-1.65,1
C491001,-14.95,1
C491002,-67.5,2
C491003,-70.9,6
C491004,-21.200000000000003,3
C491005,-7.95,1
C491012,-2.5,1
C491013,-34.6,3
C491015,-12.75,1
C491016,-12.600000000000001,1
C491017,-4.95,1
C491018,-17.65,2
C491019,-40.9,3
C491020,-31.8,1
C491021,-6.75,1
C491022,-45.150000000000006,3
C491023,-700.4,2
C491027,-237.60000000000002,1
C491028,-16.95,1
C491029,-16.2,3
C491030,-31.200000000000003,1
C491031,-9.95,1
C491032,-10.5,2
C491036,-25.5,1
C491037,-29.75,1
C491040,-16.1,3
C491052,-60.78,3
C491076,-19.049999999999997,1
C491080,-26.369999999999997,2
C491084,-10.49,3
C491099,-14.1,4
C491121,-5.5,2
C491130,-11.9,1
C491156,-62.4,3
C491157,-40.0,1
C491162,-7.5,2
C491166,-59.45,4
C491168,-6.75,1
C491190,-439.28000000000003,27
C491208,-43.8,4
C491213,-2.95,1
C491260,-35.4,3
C491369,-38.160000000000004,1
C491370,-12.75,1
C491398,-40.8,2
C491402,-37.44,7
C491404,-19.9,1
C491409,-0.65,1
C491410,-59.45,4
C491411,-17.85,2
C491412,-30.0,1
C491413,-11.25,1
C491414,-19.0,8
C491415,-10.95,1
C491416,-4.95,1
C491417,-22.45,2
C491418,-27.8,1
C491419,-10.75,2
C491420,-17.700000000000003,1
C491423,-11.149999999999999,2
C491428,-9.1,1
C491430,-22.95,3
C491441,-37.95,6
C491446,-79.5,2
C491455,-13.5,1
C491458,-9.9,1
C491459,-13.5,1
C491460,-71.4,4
C491461,-34.099999999999994,4
C491466,-40.3,7
C491467,-17.9,1
C491469,-8.45,2
C491494,-12.75,1
C491521,-69.3,4
C491533,-17.0,2
C491544,-7.6499999999999995,2
C491545,-12.75,1
C491546,-1.25,1
C491551,-5.0,2
C491588,-7.5,1
C491589,-9.9,1
C491590,-8.95,1
C491591,-11.25,3
C491592,-2.95,1
C491593,-201.60000000000002,1
C491594,-85.3,6
C491595,-29.700000000000003,1
C491596,-5.9,1
C491598,-2.1,1
C491599,-15.2,2
C491600,-27.900000000000002,1
C491602,-9.9,1
C491604,-27.45,4
C491605,-12.899999999999999,2
C491606,-10.17,1
C491608,-2.95,1
C491609,-7.95,1
C491610,-38.87,1
C491611,-9.9,1
C491614,-36.4,5
C491615,-30.299999999999997,2
C491616,-9.95,1
C491618,-34.5,5
C491619,-10.95,1
C491620,-45.0,4
C491621,-3.75,1
C491623,-15.0,1
C491626,-33.9,1
C491632,-11.440000000000001,2
C491650,-8.95,1
C491676,-128.55,4
C491689,-1.25,1
C491693,-4.25,1
C491705,-22.5,1
C491723,-81.6,1
C491727,-53.699999999999996,3
C491728,-48.85,7
C491739,-9.95,1
C491740,-20.85,1
C491741,-9.05,2
C491761,-25.5,1
C491808,-7.5,1
C491818,-29.9,1
C491819,-5.9,1
C491820,-26.55,4
C491821,-4.95,1
C491822,-5.9,1
C491823,-17.0,3
C491824,-10.4,1
C491827,-61.9,5
C491830,-1.95,1
C491836,-9.9,1
C491838,-48.449999999999996,2
C491842,-13.919999999999998,2
C491962,-0.59,1
C491985,-19.8,1
C491989,-36.0,1
C492010,-13.5,1
C492013,-99.86,3
C492180,-19.45,2
C492194,-1.63,2
C492201,-73.75,1
C492211,-272.0,1
C492213,-14.85,2
C492280,-1.65,1
C492320,-6.35,1
C492400,-9.9,1
C492402,-78.2,2
C492422,-14.95,1
C492447,-39.8,1
C492496,-6.35,1
C492532,-13.65,3
C492533,-3.75,1
C492541,-99.0,1
C492575,-19.45,2
C492590,-11.9,1
C492633,-2.95,1
C492636,-169.95,3
